is_an_id,time1,float2,time3,str4
2636,11/24/1970 02:02 PM,381480.050089,11/01/1994 12:48 PM,IPi
2637,04/03/2009 09:04 PM,416382.72985,05/19/2010 08:49 AM,yv
2638,08/07/1980 03:20 PM,504910.602842,12/15/1973 05:04 AM,enqC
2639,03/30/1972 07:35 AM,77227.7065281,07/12/1973 01:28 AM,LTLQ1
2640,05/06/1991 11:05 AM,320622.127009,09/16/2008 07:07 PM,D1t8w
2641,07/31/1976 05:58 AM,658645.686199,03/26/2014 10:33 AM,CGV
2642,09/26/1993 09:41 PM,981899.085929,05/21/2002 02:20 AM,rUBYU
2643,12/11/2012 11:06 PM,528316.872672,06/03/1998 09:14 PM,DEz
2644,03/03/1979 04:31 AM,890035.172394,03/01/1976 09:23 AM,d
2645,07/11/1991 01:27 AM,300090.844612,11/15/1980 09:21 PM,9p5
2646,01/01/1996 03:07 AM,613083.027043,05/04/2005 04:37 AM,H
2647,06/21/1972 06:01 AM,742927.564618,08/04/2004 04:19 AM,y
2648,07/27/1982 09:55 AM,987085.971338,11/24/1983 07:02 PM,k
2649,04/20/2009 11:20 PM,640759.0194,06/22/1997 10:30 PM,Rdz
2650,08/21/1971 11:17 PM,740106.513258,07/30/2004 09:37 AM,Mn
2651,12/17/2008 11:20 PM,288649.021908,12/08/1997 08:12 PM,X
2652,07/18/1987 08:45 AM,779146.938383,04/24/1993 02:44 PM,jom
2653,04/26/1991 04:18 PM,957279.283063,12/31/1973 07:17 AM,KCye
2654,05/19/1973 09:26 PM,78367.844593,03/09/1993 07:04 PM,t
2655,01/20/2001 09:50 PM,528436.27537,01/21/2011 08:57 PM,ukM
2656,10/16/1988 03:57 AM,146314.466829,06/08/2002 02:51 PM,edO7
2657,12/02/2009 07:05 PM,462880.361594,07/15/1998 02:48 PM,ixS
2658,07/14/2006 08:51 AM,156487.89025,04/23/1975 09:55 AM,v
2659,10/18/2007 06:14 AM,585470.239394,08/28/1974 11:28 AM,AFel
2660,12/30/1973 10:42 PM,973620.982369,02/10/1977 06:36 AM,Hz8
2661,01/22/1971 10:39 PM,596157.216462,03/14/1972 01:57 PM,YnRSH
2662,03/17/1974 03:42 PM,880060.743509,06/04/1990 10:56 PM,D
2663,07/31/1976 03:50 PM,22893.5643243,11/14/1975 11:47 AM,cb
2664,04/23/2003 10:00 AM,769080.874274,01/01/1982 05:45 PM,AaR
2665,12/03/1989 03:00 AM,365337.361913,11/19/1979 09:18 AM,gvV
2666,04/03/1970 03:22 AM,219435.599392,12/22/2008 01:10 AM,QAcT
2667,09/26/1985 09:51 AM,216286.868376,06/26/1988 05:02 PM,Ljw
2668,12/30/1990 04:50 AM,911943.394172,12/23/1984 05:33 PM,W8
2669,08/04/1978 07:05 PM,38048.4112251,07/03/2006 10:02 PM,W6YCo
2670,10/13/1980 03:41 AM,752723.540499,12/26/1972 01:02 AM,UP
2671,12/07/1986 12:23 AM,393295.419032,01/22/2009 01:51 PM,tb6Dz
2672,03/23/1987 03:47 PM,777051.335379,07/05/2002 04:31 PM,lA
2673,03/11/1989 12:03 AM,69399.0399074,11/08/1979 09:30 PM,bEGx
2674,10/31/1985 04:46 PM,492275.423414,12/23/1988 06:34 PM,vkvBc
2675,02/03/1983 04:22 PM,675851.337851,12/07/1986 06:00 AM,dg
2676,01/24/1971 04:32 AM,943185.529528,07/07/1983 02:27 PM,79M
2677,02/22/1990 01:38 AM,346136.791463,06/27/2010 12:35 AM,5Wk6Q
2678,08/26/2007 03:09 AM,380586.781476,06/06/1978 04:40 AM,sdD
2679,01/02/1988 11:32 AM,912155.758428,06/30/1976 12:41 PM,jLsu
2680,09/27/1970 02:33 PM,622948.191639,05/19/1992 09:24 PM,S6
2681,08/14/1985 06:24 PM,418657.217879,04/21/1983 11:47 AM,Qm5lT
2682,08/04/1994 02:25 AM,625431.549131,06/02/1982 06:53 AM,8e
2683,09/15/1992 07:29 AM,564540.846437,12/14/1986 07:51 PM,ltICc
2684,01/07/2001 06:07 PM,280243.126439,04/07/1997 02:42 AM,xC
2685,06/14/2013 01:14 AM,701423.46882,12/02/1992 09:54 AM,gnYgh
2686,11/18/1985 11:48 AM,291189.413025,12/12/2005 12:35 PM,Lx
2687,08/11/1982 12:32 AM,765459.395047,05/31/2014 10:17 AM,Ib
2688,07/17/1974 09:41 PM,144021.757164,01/24/1997 08:40 AM,K
2689,05/18/2001 05:15 PM,282785.911846,06/27/1974 10:00 AM,Q59
2690,05/18/2000 04:35 AM,462972.080702,08/25/1990 04:07 PM,u
2691,10/03/1984 03:20 PM,725181.75826,01/09/1987 07:50 PM,f
2692,08/02/1990 06:02 PM,20428.2246214,07/10/1987 02:17 PM,M
2693,09/26/2014 08:04 PM,793591.290932,06/25/2003 08:01 PM,JkV
2694,12/03/1995 04:59 AM,880480.205875,08/26/2001 08:36 PM,OVrV
2695,03/26/2008 04:38 PM,784789.748094,10/13/1970 11:46 AM,IOVr
2696,08/12/1989 12:15 PM,955435.836336,03/25/1986 02:46 PM,3N
2697,11/15/2014 12:13 AM,866309.917366,05/29/2007 10:19 PM,maY
2698,02/21/1990 09:38 AM,200740.865722,04/17/2005 07:59 AM,58
2699,10/21/1972 03:27 PM,806796.726215,07/12/2013 11:45 PM,MbH
2700,03/10/2003 10:24 PM,92841.8038687,03/18/2011 10:07 PM,BRH
2701,10/18/1991 11:12 PM,734050.896749,05/24/2006 06:40 PM,PlgZF
2702,12/26/1988 03:00 AM,633550.495703,05/16/1975 01:07 AM,QxVyr
2703,04/07/2013 05:51 PM,347620.309923,08/27/2005 04:59 AM,beTuG
2704,08/04/1994 03:36 AM,572110.168754,02/18/1993 07:19 PM,Ot
2705,10/02/1989 12:42 PM,716107.701993,08/24/1990 12:59 AM,Go1E
2706,06/04/1998 11:44 PM,736658.449336,05/05/1987 03:10 PM,nshj3
2707,03/18/1994 10:12 PM,186841.442346,09/14/2008 09:57 AM,9
2708,12/18/2000 08:29 PM,207974.269688,08/27/1995 04:45 AM,5
2709,02/03/2006 06:08 AM,608786.460087,08/17/1980 10:34 AM,gCr
2710,02/10/2005 09:20 PM,101687.065461,10/18/2006 07:36 AM,2sny8
2711,04/06/2007 09:50 PM,836368.134184,03/02/1995 12:13 PM,dTZj
2712,12/25/1973 05:13 AM,21435.1370762,03/05/2005 07:59 PM,p74R
2713,03/24/1973 07:33 PM,98216.7671891,01/03/1975 09:56 PM,QBlR
2714,02/27/1979 04:15 AM,730554.885761,03/31/1982 07:10 AM,tR829
2715,06/14/1991 03:11 PM,133671.835321,10/25/2006 11:31 PM,w
2716,09/16/2013 05:12 PM,19279.0438554,04/14/1986 10:21 PM,oG
2717,09/01/1989 03:24 AM,360384.398054,11/03/2001 06:22 AM,RW
2718,12/25/1985 09:03 PM,368597.604199,08/20/2000 01:58 AM,8MbyJ
2719,06/06/1976 07:10 AM,583633.181154,07/07/1975 07:20 PM,pAGv
2720,11/24/1985 02:16 AM,650799.639589,10/07/1998 01:07 PM,4
2721,06/09/1979 07:13 PM,835458.883302,02/13/2005 05:51 AM,jBsM1
2722,07/06/1984 02:58 PM,764588.138628,03/24/1994 02:13 AM,o6w3p
2723,10/09/1993 01:32 AM,966077.271336,11/18/1996 07:09 PM,9MKqf
2724,08/22/1999 10:54 AM,37186.0889908,09/27/2013 10:37 PM,C
2725,05/27/1990 02:09 AM,716381.919678,04/15/1981 01:52 AM,x
2726,12/21/1987 10:04 AM,874017.741401,05/11/1996 12:56 AM,YX
2727,04/21/1994 05:41 AM,496059.818968,08/04/1988 06:30 AM,lzd5
2728,06/24/1984 04:26 AM,327438.033289,10/22/2007 06:22 AM,ez
2729,05/05/2005 04:15 AM,488062.876796,05/03/1995 01:38 PM,EuDtk
2730,05/27/1994 03:55 AM,490492.118301,12/31/1994 03:27 PM,vX
2731,07/29/1977 12:06 PM,271492.337327,05/31/2014 02:28 AM,iBLQJ
2732,08/16/2007 01:25 AM,401985.926975,07/28/1983 08:01 AM,YRn
2733,03/08/2013 05:38 PM,11341.2862346,01/30/2008 09:00 AM,8
2734,05/23/1991 05:14 AM,338435.903917,02/11/1987 01:13 PM,C1
2735,10/06/1974 04:14 PM,857638.820431,07/12/1996 10:35 PM,JP
2736,08/07/1971 04:18 AM,596572.920682,11/09/1971 11:07 AM,3J7X
2737,08/28/1973 09:38 PM,872541.918826,12/31/2000 01:48 AM,eL
2738,01/15/2005 06:14 AM,586292.18433,07/31/2005 12:38 AM,3
2739,12/24/1999 10:22 PM,29888.8153642,03/05/1982 12:09 PM,6P
2740,08/15/1970 10:44 PM,918111.030729,08/01/2004 12:08 AM,7Ta5z
2741,10/31/2008 02:08 AM,234529.879114,04/24/1995 05:33 PM,ydRV
2742,08/31/2009 10:10 AM,68857.0427044,01/29/1993 10:40 AM,Cn4H
2743,09/01/1976 05:59 PM,547462.781785,01/24/1972 01:18 AM,cA
2744,10/30/1983 07:33 PM,392765.714249,04/26/1998 06:33 AM,l
2745,11/28/2001 11:29 PM,378015.380376,10/17/2013 03:02 AM,2rOh
2746,08/14/1996 01:08 AM,891564.300851,10/06/1985 05:20 PM,n
2747,07/07/2000 06:46 AM,10039.9372113,06/27/1991 04:26 PM,DKd
2748,04/15/2009 11:56 PM,613370.225868,03/23/2009 10:31 PM,t
2749,04/05/1989 06:26 AM,144372.513211,12/27/1999 07:03 PM,5RD
2750,11/17/1983 07:23 PM,508753.223875,07/25/2006 06:30 AM,YM
2751,08/08/1975 04:53 PM,748607.561782,06/23/1983 10:30 PM,z8I
2752,03/21/1998 07:17 PM,45317.155487,01/29/1981 03:50 AM,tEVGN
2753,03/02/1972 09:41 AM,712928.452002,08/09/1980 02:27 AM,VjOUt
2754,02/02/2005 06:35 AM,609818.227443,03/17/2005 08:06 AM,Xo39
2755,07/19/1971 03:36 AM,671423.91171,01/12/2006 04:06 AM,m
2756,03/08/2007 02:56 AM,710454.769308,07/07/2008 10:07 PM,Ip
2757,03/12/1999 07:50 PM,245048.236261,03/12/1993 06:14 AM,jl9
2758,09/28/1973 08:15 AM,964688.849241,10/04/1979 10:00 AM,sN9o
2759,07/01/2011 01:48 PM,80919.358867,05/26/1984 05:43 PM,9R
2760,08/05/1991 03:02 AM,596002.948816,02/15/1998 03:48 AM,d
2761,08/28/2001 06:38 AM,379554.145203,03/06/1973 05:42 AM,ipf
2762,01/05/1995 10:21 AM,870998.693294,07/09/1976 05:42 PM,uQNo1
2763,05/18/1992 06:25 AM,137657.024684,03/07/1985 06:29 PM,QC
2764,01/02/1982 05:16 PM,485771.875112,12/22/2008 01:12 PM,EKZd
2765,01/21/1985 01:32 AM,285064.754232,10/24/1985 03:25 PM,c
2766,01/10/2005 05:50 AM,177925.58701,11/04/2008 04:01 PM,RY
2767,09/08/1974 09:57 PM,769252.026662,12/26/2002 05:27 PM,I
2768,10/13/1970 10:30 PM,145698.921951,09/17/1986 07:28 PM,j3
2769,10/31/2008 08:33 AM,727007.764024,11/19/1984 09:58 PM,I
2770,10/09/1995 05:53 AM,809307.41544,05/22/2006 05:44 PM,fm
2771,01/15/2014 10:53 PM,403904.122116,09/29/1986 05:45 PM,peW6u
2772,06/12/1985 09:18 AM,298998.802264,12/06/2001 01:57 AM,p
2773,04/15/1986 01:52 AM,513367.01425,08/20/2012 12:44 PM,haxsL
2774,10/03/1973 03:38 AM,826032.467941,11/15/2003 07:37 AM,Tz
2775,12/27/2011 02:17 AM,886474.86443,06/28/1977 08:15 AM,e8
2776,02/06/1976 07:43 AM,526744.616945,10/04/1981 10:35 PM,yTlx
2777,02/25/2008 08:03 PM,977069.64203,01/11/1979 10:25 AM,AgE
2778,03/14/2007 03:42 PM,407141.891909,01/17/1974 07:48 AM,TBtN
2779,07/07/1981 03:16 PM,65952.1807218,01/18/2000 11:43 PM,hRU7v
2780,01/16/1972 03:39 AM,377431.089689,07/28/1992 03:43 AM,eX
2781,11/28/1989 11:47 PM,276593.379049,12/16/1991 03:30 AM,7
2782,07/30/1977 03:05 AM,419468.758032,01/01/1972 04:45 AM,FpKf
2783,10/23/1989 09:26 PM,360211.803631,05/28/1983 04:33 AM,2
2784,05/14/1996 10:29 PM,783522.266877,01/26/1982 10:03 AM,O1QVb
2785,08/19/2003 09:50 PM,575546.911337,08/28/1980 03:31 AM,EGE
2786,07/09/2004 01:30 PM,450175.048963,10/22/2006 01:17 PM,VaYla
2787,08/20/1994 12:00 AM,442209.510169,03/01/1998 07:36 AM,LB2a7
2788,06/08/1994 04:23 AM,702610.515723,03/16/1973 07:49 AM,8eD
2789,05/16/1971 08:57 AM,225812.571971,09/22/2007 03:41 PM,rM
2790,01/25/1972 08:12 AM,588969.484323,10/13/1976 08:43 PM,nv1K
2791,08/20/2011 09:41 PM,676923.560508,06/25/1982 10:10 AM,C
2792,01/22/1970 09:59 PM,715219.93861,01/01/2008 10:55 PM,jMY1m
2793,08/29/2000 07:38 AM,800249.885934,07/12/1988 02:51 PM,f2N6
2794,02/19/2013 12:09 AM,607158.929088,07/27/1972 06:55 PM,TR
2795,05/17/2010 03:21 AM,493305.122063,01/14/1999 11:57 AM,3EC
2796,06/21/1999 12:05 PM,66280.3868302,06/26/1987 03:06 AM,PZ
2797,10/27/1974 10:50 PM,988948.686199,08/08/1991 12:16 AM,6K
2798,07/05/2006 12:28 AM,614511.704467,04/01/2001 03:00 PM,2pB
2799,09/27/2004 08:50 PM,690192.02371,11/30/2000 10:29 PM,CHV
2800,06/02/1970 01:37 PM,440477.828883,04/29/1978 04:18 PM,N
2801,05/03/1988 12:55 AM,596720.036303,11/03/1976 12:27 PM,egd6
2802,01/20/2001 02:25 PM,317391.471869,05/28/1984 04:20 AM,WK6H
2803,07/04/1982 09:18 PM,565350.357717,06/18/2002 09:40 AM,xez
2804,05/19/1979 07:52 PM,506841.949218,08/19/2010 10:46 PM,etWr
2805,01/17/1988 10:33 PM,823452.195728,03/04/1971 09:48 AM,N
2806,05/24/2006 06:46 PM,953465.529504,07/15/2011 09:16 PM,s1vd
2807,01/06/1998 09:17 PM,603760.432008,11/15/2001 03:39 PM,feqg9
2808,03/30/1977 02:30 PM,873370.387152,05/02/1973 05:45 AM,mCzvV
2809,08/16/1977 04:43 PM,723831.081013,02/13/1992 01:48 PM,3jDn
2810,07/17/1978 03:26 AM,65407.171703,11/28/2011 10:16 AM,9Zg
2811,12/27/1972 06:29 PM,61789.1291559,07/13/2011 08:54 PM,q
2812,06/16/1978 03:19 AM,384617.752168,12/24/2001 03:31 PM,Lh
2813,07/09/1970 04:36 AM,925208.136816,06/01/1982 08:49 PM,F3LM
2814,05/15/1976 11:43 AM,783904.051228,03/02/2000 01:49 AM,L9P9j
2815,06/08/2009 03:59 AM,470010.675556,09/30/1997 07:36 AM,k
2816,08/22/1988 07:22 PM,952855.833139,03/26/1989 06:50 AM,x
2817,09/06/2012 12:32 PM,430867.125652,08/10/2014 07:43 PM,febHe
2818,04/13/1975 02:58 AM,807369.642693,10/04/1997 11:18 PM,3o1Hc
2819,01/13/2011 02:05 PM,933444.496304,04/25/1979 06:13 PM,SZ
2820,09/26/1992 09:23 PM,874228.095328,11/22/1997 11:02 PM,w
2821,11/22/1986 04:07 AM,751761.213893,03/11/1996 02:49 AM,9
2822,12/02/1977 01:15 AM,427329.504813,10/22/2006 05:11 AM,Yzpa
2823,04/23/2008 12:05 AM,762658.263463,03/24/2007 10:46 PM,NWxE
2824,05/31/1996 05:48 PM,471013.951442,08/07/2003 04:10 AM,vr
2825,04/17/1973 07:47 AM,639376.411621,05/30/2004 08:30 PM,nhf9
2826,05/25/2012 12:04 AM,658029.109301,03/26/1980 06:49 AM,NJRIq
2827,10/08/2008 07:06 PM,303986.924247,03/01/1990 06:50 AM,Ov
2828,01/07/2013 05:15 PM,706532.330893,07/16/2010 11:09 PM,U
2829,06/17/2007 06:58 PM,538067.470142,01/31/1973 08:55 PM,7
2830,11/19/1982 10:46 AM,250467.691464,10/23/1980 03:56 AM,uh9k
2831,01/04/2006 07:09 PM,202007.65112,03/04/1982 10:43 AM,9v
2832,01/26/1994 09:59 AM,940856.669079,04/05/1997 10:52 AM,PEQp
2833,10/07/2014 11:15 AM,982918.959533,06/08/1988 06:40 AM,xI56q
2834,05/28/2001 02:42 PM,379713.645417,03/19/1998 08:27 AM,Q
2835,02/14/1978 07:17 PM,618811.080782,04/21/1999 10:12 AM,YkSLV
2836,05/05/2013 03:07 PM,397755.410782,08/15/2002 04:49 AM,w
2837,09/08/1995 06:00 PM,753922.009662,07/28/1997 07:49 PM,vBJz
2838,02/20/1982 10:21 PM,922345.873531,03/15/1996 11:58 AM,veGI
2839,05/23/2007 07:35 AM,44655.2568086,04/10/2003 04:16 AM,qRBn
2840,08/21/2013 10:43 AM,770733.031613,06/21/1987 07:49 PM,UhR
2841,03/24/2004 03:06 AM,855592.935251,02/19/1995 07:58 AM,J4
2842,06/17/2009 09:00 AM,351441.44299,12/08/2005 12:58 AM,gXY
2843,03/17/1984 02:39 AM,786284.206707,08/02/1978 05:00 AM,tUt
2844,06/11/2008 02:16 PM,429343.887656,06/01/2010 05:47 PM,u
2845,02/13/1971 08:57 AM,128335.359997,08/07/2010 04:07 AM,Dnr
2846,06/02/1974 08:00 AM,698532.581349,10/02/1989 08:47 PM,meD
2847,09/29/2010 11:41 AM,680919.422944,12/13/1996 03:34 AM,O
2848,09/28/1972 02:29 AM,408778.838765,07/07/1978 08:48 PM,LjNpq
2849,07/06/1981 06:51 AM,688401.110558,05/09/2010 06:24 AM,vK
2850,08/19/1973 03:08 AM,529471.966526,11/11/1980 03:22 PM,lR
2851,06/24/2006 02:42 AM,780241.468722,06/26/1999 08:27 AM,o
2852,07/09/1995 06:50 AM,927595.290135,02/10/1976 08:06 PM,BBaRS
2853,06/30/1973 08:21 PM,438791.654208,02/15/1971 10:36 PM,tAg
2854,12/18/1979 11:02 AM,450162.272422,03/03/2011 09:50 AM,UtQHQ
2855,07/21/2009 01:17 AM,580897.83925,06/15/2013 03:24 AM,P
2856,05/30/2013 06:56 AM,253764.665391,03/10/1987 10:39 AM,jAg
2857,09/23/1988 02:35 PM,326327.169348,08/16/1984 06:47 AM,Ji
2858,11/30/1996 02:20 PM,247484.22852,02/16/2001 05:38 AM,m5Qc6
2859,08/09/1973 12:21 AM,552845.516982,07/02/2014 01:15 PM,gV47
2860,10/31/1990 12:50 PM,468339.209367,01/11/1997 12:20 PM,mBFN
2861,06/08/1987 01:59 AM,764915.825997,09/09/1987 04:49 AM,J
2862,02/16/1980 01:01 AM,151311.268541,04/19/2008 08:09 AM,jW
2863,02/22/1998 11:14 PM,758165.522242,04/25/2005 05:22 PM,Kc
2864,04/16/1995 11:27 AM,574123.882923,12/07/2011 06:29 PM,VUY
2865,08/07/2013 06:39 PM,605479.578692,08/25/1983 05:01 PM,swVo
2866,06/30/2005 12:55 PM,196216.157274,01/15/1990 09:20 AM,7kj
2867,03/17/1981 03:17 AM,267890.00591,02/22/2012 08:37 PM,R1fb
2868,06/13/1987 12:39 AM,26468.0765133,07/04/1973 06:50 PM,ZAYE
2869,12/27/2004 09:26 PM,709090.438703,03/10/1980 04:53 AM,7Bc
2870,11/18/2008 06:52 PM,958296.635044,08/09/1977 08:46 AM,4bdE
2871,06/21/2001 01:45 PM,236919.601828,05/30/1983 08:18 PM,3Wwr6
2872,07/14/1998 01:57 PM,495433.587454,05/30/1973 07:17 PM,t
2873,03/25/1970 06:21 AM,474311.532568,01/17/2009 12:28 PM,k
2874,01/27/1998 02:21 PM,64285.7303836,07/30/2014 10:23 AM,jsh6q
2875,07/01/1988 01:41 PM,449272.591382,05/08/2013 10:12 PM,yf
2876,05/27/2003 01:51 AM,639040.642381,07/18/2009 03:02 PM,7
2877,06/23/2006 06:16 PM,15952.2428203,09/25/2008 04:24 PM,ChRiT
2878,04/30/2000 04:31 PM,759336.310193,06/22/1983 06:51 AM,pW
2879,11/09/1976 10:29 PM,2867.48824796,01/26/1971 07:02 PM,Ec
2880,12/01/2013 10:13 AM,109708.374112,05/20/1974 06:26 PM,I
2881,08/26/1997 06:17 PM,783133.9949,12/15/1991 10:20 AM,ROdO
2882,05/16/1991 02:37 AM,451841.953858,05/25/2003 03:56 AM,zOr
2883,07/07/1975 12:03 AM,232363.474222,01/03/1982 02:24 AM,l
2884,01/14/1997 03:31 AM,708135.083396,11/14/2010 09:15 AM,sLii
2885,07/16/2001 06:49 AM,237218.274414,12/09/1982 01:55 AM,7plyN
2886,11/15/1972 08:56 AM,847406.957293,03/10/1983 03:38 AM,zPg
2887,06/26/1994 11:05 AM,687660.8908,09/01/1995 10:42 AM,gDeXN
2888,08/17/1989 09:29 AM,481964.056833,08/04/1992 12:47 AM,Ox1xc
2889,11/23/1986 03:22 PM,590586.729404,09/22/1996 01:57 PM,EGga
2890,07/27/2012 07:30 PM,690200.951243,02/13/1993 03:57 AM,4
2891,06/01/1988 10:03 AM,179398.459442,06/09/1999 10:24 PM,MyD
2892,12/02/1995 05:17 AM,898341.488203,09/12/2011 09:55 AM,DXmAj
2893,12/18/1978 08:03 PM,988583.428852,01/03/1999 09:16 AM,N
2894,07/04/1988 12:25 PM,543811.577183,09/25/1981 01:47 PM,SSe
2895,04/09/2005 07:49 AM,631856.718142,01/28/1985 01:16 PM,hww
2896,01/10/1971 12:05 PM,135414.952662,10/29/1972 05:50 PM,Cng
2897,10/16/1988 01:53 AM,162856.842132,05/16/2009 05:14 AM,1cZ
2898,11/23/1993 12:05 AM,328817.807921,01/13/1997 02:27 PM,eHlcW
2899,02/25/2009 07:21 PM,757511.885804,12/16/1998 10:43 AM,F7E6W
2900,10/01/1980 02:36 AM,598361.775928,12/14/1983 10:14 AM,2DKe6
2901,07/19/2011 06:05 AM,603753.412448,09/05/1995 10:33 PM,Ovxsa
2902,12/12/1984 11:48 AM,561201.01996,05/15/2000 01:57 PM,2
2903,01/01/1977 10:02 AM,1899.64699624,04/05/1997 03:18 AM,ylROi
2904,06/13/1993 09:17 AM,176666.797096,03/23/1995 06:00 AM,HK
2905,08/29/1996 03:47 AM,131875.396081,03/24/1981 11:08 PM,os
2906,06/13/2009 06:07 PM,699219.709217,11/18/1988 11:10 AM,QXHGt
2907,07/14/1973 11:54 AM,719412.074922,05/06/1975 06:16 PM,5tm
2908,01/24/1999 05:15 PM,675278.611792,03/26/2013 01:21 AM,PQ
2909,02/24/2012 03:21 AM,183060.579887,01/03/2012 06:30 PM,3
2910,04/18/2010 11:10 AM,123195.904878,03/03/2011 12:59 PM,9
2911,10/13/1989 06:17 AM,965607.21194,09/01/1971 11:36 PM,F6
2912,09/28/2014 05:51 PM,987881.121658,10/25/2014 12:45 PM,QNmVN
2913,05/15/2003 11:32 AM,686327.48893,03/07/1977 11:12 AM,4J
2914,01/24/1999 11:18 PM,813842.886691,07/27/2006 01:01 AM,cx
2915,06/14/2006 03:47 PM,256698.696923,10/14/1991 12:00 PM,n24s
2916,04/19/1980 08:04 AM,278090.326588,03/20/1994 03:47 PM,tBld
2917,11/16/1986 06:33 PM,46733.6915661,05/21/2008 07:26 PM,YE6
2918,08/26/2005 03:19 PM,75654.4769591,11/02/1996 05:03 AM,zLD
2919,05/07/2000 02:03 PM,390236.752539,11/05/2007 05:19 PM,N
2920,07/05/1990 09:27 AM,914822.317079,09/24/1971 01:58 PM,SucDe
2921,06/27/1992 01:20 AM,702538.553483,10/30/1976 11:07 AM,Ob1
2922,12/20/1978 08:42 PM,902332.191144,09/04/1970 04:33 AM,LwPi6
2923,06/26/1982 12:20 AM,258776.681079,09/06/1979 12:36 PM,vR
2924,02/11/1980 12:18 PM,453570.364573,07/17/1971 09:56 PM,zbGjD
2925,06/10/1976 03:08 PM,331796.921843,03/27/1994 10:48 PM,5w
2926,11/23/2014 03:45 PM,799667.592591,09/11/1987 01:19 PM,hOV
2927,11/22/1993 10:54 PM,456754.986602,11/16/1979 05:56 PM,FtN
2928,03/05/2004 08:52 AM,533041.893049,01/22/2006 07:54 AM,UoS
2929,03/15/1993 10:37 AM,947449.614632,04/04/2001 12:23 PM,X
2930,02/24/2002 08:09 PM,810300.696949,03/03/1978 11:01 PM,q
2931,09/08/1995 05:31 AM,677280.500202,11/23/1998 10:28 AM,VeT
2932,12/01/1979 05:18 PM,617451.59467,07/23/1982 11:24 PM,8
2933,11/25/1972 05:06 PM,762494.756274,10/26/1981 07:27 AM,FG
2934,07/29/1973 12:43 AM,369467.89619,08/16/1999 06:36 PM,se
2935,10/22/1983 09:11 PM,284179.145165,08/24/1973 06:04 PM,s
2936,06/21/1994 08:07 PM,810772.055399,06/03/1973 08:13 AM,6
2937,03/04/1983 05:53 AM,300675.348887,03/11/1989 05:21 PM,6OJf
2938,04/02/1987 04:19 AM,36561.6591847,10/21/1983 07:29 AM,ZeqcY
2939,04/24/1987 12:17 AM,282078.479197,01/28/1975 03:26 AM,7Kq2
2940,07/14/1990 03:11 PM,380412.284148,06/09/2007 03:45 AM,o9Tt
2941,09/05/1981 07:05 AM,938134.090271,07/30/2002 05:56 AM,WEi1
2942,10/22/1985 04:12 AM,275852.142093,05/24/1993 08:31 PM,8Nj
2943,10/16/1988 04:01 PM,312088.570184,05/09/2002 10:35 PM,ic
2944,04/07/2006 10:01 PM,69236.0517324,10/18/2000 08:18 AM,RNcPb
2945,04/08/1994 08:56 PM,539687.979629,11/01/2011 03:28 AM,AO
2946,08/12/2008 05:56 PM,668926.627262,06/07/1979 11:16 AM,J77k
2947,02/21/1980 03:41 PM,473303.504113,09/04/2001 01:48 AM,i3
2948,07/12/1975 04:31 PM,583934.19241,04/07/1994 07:57 PM,QlCWK
2949,12/30/2009 03:32 PM,87648.3601503,03/03/2006 11:22 PM,2B
2950,04/24/2009 02:12 PM,335640.69093,11/19/1972 08:48 PM,Tvb8D
2951,09/12/1972 03:00 PM,55106.9040625,12/27/2001 09:21 PM,q4rxX
2952,05/18/1996 08:01 AM,821220.411707,01/23/1987 07:09 PM,6d
2953,10/12/1998 06:54 AM,149324.216797,11/26/1977 07:46 PM,U
2954,11/24/2012 04:02 AM,961032.279156,09/14/2007 11:34 AM,h
2955,06/14/1986 08:07 AM,530087.914225,10/14/1973 09:47 PM,iJ
2956,07/09/2012 07:44 PM,379694.585144,04/25/1974 02:37 PM,TTl
2957,09/16/1977 03:08 AM,241189.304654,04/18/1994 11:23 AM,Zj2I
2958,11/29/1970 03:07 PM,177281.104363,02/15/1972 07:18 AM,96XL
2959,01/18/1978 06:11 PM,911056.012499,02/22/2001 07:12 AM,3g
2960,06/27/1995 12:28 PM,22938.516478,12/03/1972 08:58 AM,g
2961,02/15/1975 07:14 AM,237384.489302,01/06/1977 02:48 PM,5
2962,03/01/2004 09:07 PM,66156.5774018,12/09/2012 03:03 AM,N
2963,01/07/1986 05:40 AM,296236.493054,06/16/2007 05:25 AM,r6
2964,05/05/1977 12:37 PM,423923.788495,06/03/2008 04:29 AM,gC
2965,04/02/1971 02:03 PM,492429.018279,08/05/1996 12:49 PM,a
2966,04/11/2000 01:59 PM,653233.361387,11/17/2012 03:29 PM,Jc8q4
2967,09/09/1982 04:12 PM,455238.260497,07/09/1984 09:44 PM,MiJQn
2968,11/18/1980 05:21 PM,978414.456989,07/05/1985 03:50 PM,8pYTq
2969,09/12/2006 01:08 AM,894050.906055,01/25/1998 03:09 AM,3
2970,01/13/1986 04:47 AM,13731.0773553,09/12/1985 09:21 PM,b9I
2971,08/04/1981 10:53 AM,760191.763451,06/05/1988 07:35 AM,iBPVy
2972,08/29/1979 01:57 PM,730362.946529,10/04/2011 11:02 AM,GFH
2973,04/24/2001 08:35 PM,250356.977413,09/16/1972 09:04 AM,H9BVe
2974,08/06/2005 02:55 PM,598250.474625,04/09/1985 07:28 AM,29La4
2975,10/12/1992 04:30 PM,445935.261494,10/15/2003 05:20 PM,Lww
